MAKE,3
IT,3
HAPPEN,3
PEOPLE,3
"Nossa,1
crítica,4
super,17
foda,3
agora",1
Dopado,1
rivotril,1
algo.,1
Hur,1
dur,1
triste,14
conta,18
fantoche,6
lula,9
pt,22
imundo,6
afunda,6
brasileiro,26
compra,12
inferno,6
país,15
norte,2
par,1
sul,2
negócio,2
vergonha,8
kkk,8
tudo,14
coiso,3
fico,3
Record:,32
“O,32
alta,32
veio,34
hospital,32
vim,32
perna”,32
MANO,32
CARA,32
ESTOUROU,32
UMA,64
VEIA,32
DO,33
CU,32
QUERENDO,32
COMPARAR,32
FACADA,33
Vo,1
dormir,9
sonhar,1
Antes,6
apenas,5
registrar,4
seguinte,4
obra,4
tentar,10
vender,4
união,4
rejeitado,23
tals,4
erra,4
polarizar,4
Vai,6
Alckmin.,5
insistir,2
apoiar,6
Bozo,12
culpa,4
PT.,6
irão,2
ninguém,9
Estranho,2
Queria,3
dirigir,3
vão,4
votar,39
útil,2
retrocesso,2
querendo,11
decisão!,2
Ato,2
3:,1
finalmente,3
volta,11
sério,9
vdd,2
pistola,1
sendo,10
maior,4
política,10
ano,1
daciolando,2
x10,1
brota,1
carregado,1
publicitários,1
pingando,1
óleo,1
peroba,1
Porém,1
fica,3
1:,1
defendendo,1
legado,1
"ninguém,1
errado",1
levando,2
Salnorabo,2
babando,1
chão,1
através,1
meme,1
falsa,2
_panairbrasil,1
responde,1
cerca,1
70,2
processo,1
justiça,1
comum,6
Vc,2
bereu,1
Olhe,1
Sardinha,1
bater,9
responder,6
botar,6
meio,12
tb,7
palanque,6
Eunicio,17
Deu,6
pros,6
golpistas!,6
P.s,6
Lembro,6
denunciando,6
contratos,6
Manchester,6
desde,10
2011.,6
#VotoNaRecord,6
Ele,21
esperava,1
ataques,4
concordo,2
fraco,1
Prefere,1
partir,2
enfrentamento,1
Talvez,1
precise,1
revisto.,1
confirmando,7
ataque,10
voraz,7
covarde,8
papelão!,7
Comparar,7
Vice,7
General,7
muita,8
fé,7
Feio,7
demais!,7
My,1
God,1
praticamente,2
disseram,1
fugiu,2
Oi,1
má,1
NA,1
BARRIGA!,1
"Bolsonaro,6
grosso,5
amarela",6
Silva,6
comparou,22
cutucada,22
cu,27
medico,22
abdome,22
UTI,22
semanas,22
obrigou,22
duas,23
cirurgias,24
emergência,22
drenar,22
litros,23
sangue,24
32,22
pontos,27
barriga,22
vários,23
intestino,22
Escória!,22
Coloquei,2
assisti,4
alguns,3
minutos,2
canal,2
parecem,2
viver,2
outra,6
realidade,6
escutando,2
doideras,1
teatralização,1
louco,4
gritando,2
completa,1
nexo,2
dito,8
riso,1
nervoso.,1
Tudo,3
presente,3
aula,1
assustador,1
metade,11
homem,7
esculacho,3
venço,17
Pra,18
voto.",17
Ser,18
entender,18
temperamento,1
explosivo,1
contradigam,1
votando,2
político.,1
Paz!,1
POLARIZAÇÃO,1
TEM,18
QUE,35
ACABAR,1
NINGUEM,1
AGUENTA,1
MAIS,7
contar,2
programa,5
polarização,4
pobre,1
rico,6
fascismo,2
Resumo,14
acuado,14
:desesperado,14
mentiroso,14
sagaz,14
Meireles,24
caiu,19
protagonista,13
questão,3
briga,3
partidos,8
odeia,2
crescer,2
eleito,3
torna-se,1
pequena,1
diante,1
disso,8
to,16
dando,4
biscoito,1
achei,1
ridículo,2
kkkkkkkkkkkk,1
engraçado,1
“fundo,1
partidário,11
rindo,1
.,9
tentando,12
entender.,8
babam,8
ódio,54
falam,8
dizem,9
acabar.,8
velho,2
desdobrou,1
implicar,1
DILMA,1
fraudou,1
eleições,7
